niprod,cod_prod,des_prod,niprov,cod_prov,rsoc,cod_prodpr,cod_barrpr,fecvig,cost_usual,cost_ext,plazo_pago,pc_pv,prec_uc,prec_uc_ext,preferido
96102,54182,ULTRAFLEX lata x 300 g,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"11399,255","11399,255",0
96103,56368,ULTRAFLEX MAGNESIO lata x 420 g,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"13223,145","13223,145",0
123005,MEG-IAG-00256,VALUCA FLEX -DICLOFENAC 50MG-PRIDINOL MESILATO 4MG,46,LAB0046,TRB PHARMA S.A.,,,15/01/2024,0,0,0,0,"19,5619005","19,5619005",0
123017,MEG-IAG-00269,IBUPROFENO 400MG (PH) - TRB,46,LAB0046,TRB PHARMA S.A.,,,15/01/2024,0,0,0,0,"22,0661","22,0661",0
123025,MEG-IAG-02013,ALMORSAN AMOXICILINA 500MG COMP (PH) -  TRB PHARMA,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"69,8331","69,8331",0
123027,MEG-IAG-00279,DICLOFENAC TRB PHARMA 75MG,46,LAB0046,TRB PHARMA S.A.,,,30/01/2024,0,0,0,0,"9,422313433","9,422313433",0
123028,MEG-IAG-00280,DICLOFENAC TRB PHARMA 50MG,46,LAB0046,TRB PHARMA S.A.,,,30/01/2024,0,0,0,0,"7,401542289","7,401542289",0
123073,MEG-IAG-00325,KETOROLAC TRB PHARMA 10MG SUBLINGUAL,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"10,2196","10,2196",0
123131,MEG-IAG-00383,KETOROLAC TRB PHARMA 20 MG,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"15,0606","15,06059804",0
123513,58867,ULTRAFLEX HMB/3000 lata x 420 g,46,LAB0046,TRB PHARMA S.A.,,,02/02/2024,0,0,0,0,14363,14363,0
125065,MEG-IAG-01992,BIOTIC PHARMA 500 mg COMPPRIMIDOS HOSPITALARIO,46,LAB0046,TRB PHARMA S.A.,,,22/03/2024,0,0,0,0,"55,363","55,363",0
127991,60601,ULTRAFLEX GLUCO sobres x 15,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"7181,5355","7181,535556",0
128711,60987,ULTRAFLEX sobres x 15,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"5699,6322","5699,632222",0
129052,61151,ULTRAFLEX HMB/3000 sobres x 15,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"7181,5355","7181,535556",0
129053,61150,ULTRAFLEX MAGNESIO sobres x 15,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"6611,5677","6611,567778",0
129733,MEG-IAG-01871,IBUPROFENO 600MG (PH) - TRB,46,LAB0046,TRB PHARMA S.A.,,,02/02/2024,0,0,0,0,"39,4","39,4",0
129859,MEG-IAG-01881,DICLOGESIC 100 AP - 100mg comprmidos de accion prolongada - presentacion hospitalaria - Marca TRB Pharma,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"39,441498","39,441498",0
129860,MEG-IAG-01882,FUNGOTOTAL 150 mg - Caja x 100 Comprimidos - presentacion hospitalaria - Marca TRB Pharma,46,LAB0046,TRB PHARMA S.A.,,,28/02/2024,0,0,0,0,"192,445744","192,445744",0
116461,51018,CICLOFOSFAMIDA FILAXIS 50 mg comp.rec.x 30,47,LAB0047,GP PHARM S.A.,,,03/03/2023,0,0,0,0,"6640,686","6640,686",0
117265,54720,AFLIMET 5 mg comp.rec.x 30,48,LAB0048,LABORATORIO ALVEAR MEDICAL CEN,,,19/11/2021,0,0,0,0,100,100,0
119912,55618,AGUA DESTILADA BOLSA SIMPLE sachet x 500 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00046,,15/03/2022,"22860,89","65,3",0,100,0,0,0
119913,56208,SOLUC. DEXTROSA 10% JAYOR BOLSA SIMPLE sachet x 500 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,19/03/2024,0,0,0,0,"1417,36","1417,36",0
119914,53177,SOLUC. DEXTROSA 5% JAYOR BOLSA SIMPLE sachet x 100 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT0016,,09/02/2024,0,0,0,0,"727,27","727,27",0
119915,53180,SOLUC. DEXTROSA 5% JAYOR BOLSA SIMPLE sachet x 1000 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00013,,15/03/2022,"29090,2","83,09",0,100,0,0,0
119916,53178,SOLUC. DEXTROSA 5% JAYOR BOLSA SIMPLE sachet x 250 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00015,,19/03/2024,0,0,0,0,"830,58","830,58",0
119917,57853,SOLUC. DEXTROSA 5% JAYOR BOLSA SIMPLE sachet x 50 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00104,,15/03/2022,0,0,,0,0,0,0
119918,53179,SOLUC. DEXTROSA 5% JAYOR BOLSA SIMPLE sachet x 500 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00014,,08/07/2024,"1122,51","1122,51",0,0,"1137,4","1137,4",0
119919,53173,SOLUC. FISIOLOGICA JAYOR BOLSA SIMPLE sachet x 100 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00012,,09/02/2024,0,0,0,0,"720,66","720,66",0
119920,53176,SOLUC. FISIOLOGICA JAYOR BOLSA SIMPLE sachet x 1000 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00009,,18/06/2024,"26970,98","77,04",0,100,"1598,034898","1598,034898",0
119921,53174,SOLUC. FISIOLOGICA JAYOR BOLSA SIMPLE sachet x 250 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00011,,13/06/2024,"18333,09","52,37",0,100,937,937,0
119922,57852,SOLUC. FISIOLOGICA JAYOR BOLSA SIMPLE sachet x 50 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00120,,15/03/2022,0,0,,0,0,0,0
119923,531-75 -,SOLUC. FISIOLOGICA JAYOR BOLSA SIMPLE sachet x 500 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00010,,02/09/2024,"6622,17","18,92",0,100,865,865,0
119924,55620,SOLUC. GLUCOSALINA BOLSA SIMPLE sachet x 500 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00018,,15/03/2022,"33965,32","97,02",0,100,0,0,0
119925,55619,SOLUC. RINGER LACTATO BOLSA SIMPLE sachet x 500 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,28/02/2023,0,0,0,0,"282,97","282,97",0
121702,58296,SOLUC. CIPROFLOXACINA JAYOR 200 mg bolsa x 100 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,29/05/2024,0,0,0,0,"1278,51","1278,51",0
121703,58297,SOLUC. METRONIDAZOL JAYOR 500 mg bolsa x 100 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00050,,19/03/2024,"44198,22","126,25",0,100,"1338,84","1338,84",0
122440,DEC-DES-01568,GUANTES EXAMEN LATEX MEDIANO - SUPLIMED,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,19/10/2022,0,0,0,0,265,265,0
122699,SUS-SUS-01837,SOLUCION RINGER CON LACTATO 500ML - JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00030,,09/02/2024,0,0,0,0,"1144,628","1144,628",0
122703,MEE-EST-00904,-,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00049,,09/10/2023,0,0,0,100,"886,8332","886,8332",0
122710,SUS-SUS-03378,SOLUCION FISIOLOGICA 09% 500ML - FLEXIBLE DOBLE PICO - LIBRE DE PVC - JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,08/07/2024,0,0,0,0,"1062,985","1062,985",0
122711,SUS-SUS-02776,SOLUCION FISIOLOGICA 09% 100ML - FLEXIBLE DOBLE PICO,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,04/04/2022,0,0,0,0,"70,35","70,35",0
122712,SUS-SUS-02747,SOLUCION FISIOLOGICA 09% 1.000ML - FLEXIBLE DOBLE PICO,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,13/12/2021,0,0,0,0,"76,87583333","76,87583333",0
122713,SUS-SUS-02771,SOLUCION DEXTROSA AL 5% 500ML - FLEXIBLE DOBLE PICO - JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,02/05/2023,0,0,0,0,"268,636125","268,636125",0
122714,SUS-SUS-01898,(REPETIDA 53174) SOLUCION FISIOLOGICA 09% 250ML - FLEXIBLE DOBLE PICO - JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,22/02/2024,0,0,0,0,"1132,56","1132,56",0
122716,SUS-SUS-01889,SOLUCION AGUA DESTILADA 500ML - FLEXIBLE DOBLE PICO - LIBRE DE PVC - JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,28/07/2023,0,0,0,0,341,341,0
122726,SUS-SUS-02751,SOLUCION DEXTROSA 10% SACHET X 500 ML - MARCA JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,PRT00056,,02/05/2023,0,0,0,100,"352,68","352,68",0
124114,PME-APC-00321,GUANTES EXAMEN LATEX CHICO CAJA X 100 UNIDADES - UM: CAJA SUPLIMED - NO USAR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,07/01/2022,0,0,0,0,315,315,0
124120,DEC-DES-03374,IMMUNOBIO - TEST RAPIDO ANTIGENO - SARS - CoV-2 - COVID19 AG,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,18/01/2022,0,0,0,0,700,700,0
124494,PME-DES-00430,TEST ANTIGENO NASOFARINGEO GENEFINDER CAJA X 25 UNIDADES UM: CAJA OSANG JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,03/03/2022,0,0,0,0,10500,10500,0
124495,PME-DES-00431,GUANTES EXAMEN LATEX GRANDE - SUPLIMED - NO USAR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,03/03/2022,0,0,0,0,295,295,0
124963,59755,FLUCONAZOL JAYOR 2 mg/ml sol.iny. x 100ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,26/07/2024,0,0,0,0,"1779,82","1779,82",0
125780,DEC-JER-02063,JERINGA HIPODERMICA DESCARTABLE 20ML - SENSI MEDICAL,50,LAB0050,LABORATORIOS JAYOR S.R.L.,DJE00535,,27/04/2023,0,0,60,0,2970,0,0
125781,DEC-JER-03239,JERINGA DESCARTABLE 60ML LUER SLIP - SUPLIMED,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,02/09/2022,0,0,0,0,"577,5","577,5",0
125782,DEC-JER-01190,JERINGA HIPODERMICA DESCARTABLE 5ML - MARCA SENSI MEDICAL,50,LAB0050,LABORATORIOS JAYOR S.R.L.,DJE00525,,27/04/2023,0,0,60,0,2520,516,0
125985,DEC-DES-02585,GUANTES EXAMEN LATEX CHICO - SUPLIMED,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,05/01/2023,0,0,0,0,265,265,0
125986,DEC-DES-02586,GUANTES EXAMEN LATEX GRANDE - SUPLIMED,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,19/10/2022,0,0,0,0,265,265,0
125987,DEC-JER-03235,JERINGA DESCARTABLE 3ML - SENSI MEDICAL,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,19/10/2022,0,0,0,0,324,324,0
126016,DEC-JER-01837,JERINGA HIPODERMICA 5ML S/AGUJA LUER SLIP SM CJ100,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,17/04/2023,0,0,0,0,470,470,0
126017,DEC-JER-02062,JERINGA HIPODERMICA 20ML S/AGUJA LUER SLIP SM CJ50,50,LAB0050,LABORATORIOS JAYOR S.R.L.,DJE00535,,15/08/2023,0,0,60,100,2970,0,1
126296,DEC-JER-01397,JERINGA HIPODERMICA DESCARTABLE 10ML - CAJA X 100 UNIDADES - MARCA SENSI MEDICAL,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,05/01/2023,0,0,0,0,583,583,0
126297,DEC-JER-01398,JERINGA HIPODERMICA DESCARTABLE 1ML - MARCA SENSI MEDICAL,50,LAB0050,LABORATORIOS JAYOR S.R.L.,DJE00515,,05/01/2023,0,0,0,0,2520,0,0
126298,DEC-JER-01399,JERINGA HIPODERMICA DESCARTABLE 60ML - CAJA X 25 UNIDADES - MARCA SENSI MEDICAL,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,05/01/2023,0,0,0,0,"523,5","523,5",0
127858,VAR-VAR01,NO COTIZA,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,01/11/2024,0,0,0,0,850,850,0
127922,DEC-DES-01693,TEST RAPIDO DENGUE KIT x10 - MARCA JUSCHEK,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,12/04/2024,0,0,0,0,67200,67200,0
128400,DEC-DES-01877,TEST RAPIDO DENGUE COMBO JUSCHEK KIT X 10,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,03/04/2024,0,0,0,0,67200,67200,0
129237,SUS-SUS-03379,SOLUCION FISIOLOGICA 09% 500ML - reusar,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,19/03/2024,0,0,0,0,"694,996","694,9960006",0
129238,SUS-SUS-01808,SOLUCION FISIOLOGICA 09% 250ML - FLEXIBLE DOBLE PICO C/B EXTERIOR - LIBRE DE PVC - JAYOR,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,09/10/2023,0,0,0,0,"551,034","551,034",0
129425,DEC-DES-02285,GUANTES QUIRURGICOS LATEX ESTERIL N°7 -SENSI MEDICAL -REF. DGQ00540,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,07/12/2023,0,0,0,0,230,230,0
129426,DEC-DES-02286,GUANTES QUIRURGICOS LATEX ESTERIL N°7.5 -SENSI MEDICAL -REF. DGQ00545,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,29/11/2023,0,0,0,0,"236,87","236,87",0
129574,DEC-AGU-02368,AGUJA HIPODERMICA 25G X 5/8 (16/5) CJx100 - SENSI MEDICAL,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,07/12/2023,0,0,0,0,1039,1039,0
131030,SUS-SUS-03348,SOLUCION FISIOLOGICA JAYOR BOLSA DOBLE sachet x 100 ml,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,20/03/2024,0,0,0,0,"871,9986","871,9986",0
133381,MEG-IAG-02696,LYSODREN 500MG MITOTANE TAB. - HRA PHARMA,50,LAB0050,LABORATORIOS JAYOR S.R.L.,,,01/11/2024,0,0,0,0,1030,1030,0
24605,39480,CLARIMAX 250 250 mg susp.x 60 ml,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,17/11/2023,0,0,0,0,"3750,82636","3750,82636",0
24606,38661,CLARIMAX 500 500 mg comp.rec.x 16,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,17/11/2023,0,0,0,0,"4481,133371","4481,13338",0
24718,5781,KAON elixir x 150 ml,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,17/11/2023,0,0,0,0,"1319,264","1319,264",0
24731,MSC-PSL-02791,MAXIBRAL XR VENLAFAXINA 150 mg CAPS. (PH) - MONTPELLIER,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,14/10/2024,0,0,0,0,"14577,42684","14577,42684",0
24798,55725,NUBIBRON cáps.p/inh. x 30,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,03/05/2024,0,0,0,0,"43248,33729","43248,33729",0
24824,43666,PROAIR BRONQUIAL 250/25mcg aer.x 120dosis,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,17/11/2023,0,0,0,0,"12876,65541","12876,65541",0
24827,35973,PROAIR NASAL susp.ac.nasal x 120 ds.,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,11/12/2024,0,0,0,0,"5066,49994","5066,49994",0
24828,37967,PROAIR NASAL susp.ac.nasal x 60 ds.,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,20/11/2024,0,0,0,0,"2641,04764","2641,04764",0
24863,11919,T4 MONTPELLIER 100 100 mcg comp.x 50,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,11/12/2024,0,0,0,0,"9608,647733","9608,647733",0
24867,15331,T4 MONTPELLIER 150 150 mcg comp.x 50,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,11/12/2024,0,0,0,0,"13569,5921","13569,5921",0
24870,54297,T4 MONTPELLIER 25 25 mcg comp.x 50,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,17/11/2023,0,0,0,0,"1042,755","1042,755",0
24872,33625,T4 MONTPELLIER 50 50 mcg comp.x 50,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,11/12/2024,0,0,0,0,"4603,758413","4603,758413",0
123069,MEG-IAG-00321,OPTISULIN 100 U/ML - INSULINA GLARGINA - SOLOSTAR - USO INSTITUCIONAL,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,17/08/2022,0,0,0,0,"20766,231","20766,231",0
129743,61422,DAGLIBEN 10 mg comp.rec.x 30,51,LAB0051,QUIMICA MONTPELLIER S.A.,,,04/09/2024,0,0,0,0,"25194,8115","25194,8115",0
133765,MEG-IAG-03326,T4 MONTPELLIER 150 150 mcg comp.x 50 (PH),51,LAB0051,QUIMICA MONTPELLIER S.A.,,,23/11/2024,0,0,0,0,"13136,0975","13136,0975",0
133766,MEG-IAG-03327,T4 MONTPELLIER 50 50 mcg comp.x 50 (PH),51,LAB0051,QUIMICA MONTPELLIER S.A.,,,23/11/2024,0,0,0,0,"4456,685333","4456,685333",0
93764,44657,ACTEMRA 200mg/10ml f.a.x 1,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,10130454,,31/01/2022,"1426368,18","4074,17",0,100,"37275,995","37275,995",0
93767,51874,ACTEMRA SC 162mg/0.9ml jga.prell.x4,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,07/06/2023,0,0,0,0,"299319,07","299319,07",0
93768,54451,ALECENSA 150 mg cáps.x 224,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,24/02/2023,0,0,0,0,"951330,1","951330,1",0
93778,19640,CELLCEPT 500 mg comp.x 50,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,02/09/2024,0,0,0,0,"120840,585","120840,585",0
93790,51542,ERIVEDGE 150 mg cáps.x 28,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,16/06/2023,0,0,0,0,"2074680,04","2074680,04",0
93794,53314,GAZYVA 1000 mg vial x 1,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,20/02/2024,0,0,0,0,"5071269,05","5071269,05",0
93813,56198,HEMLIBRA 60 mg/0.4 ml vial x 1,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,24/10/2024,0,0,0,0,"7870813,553","7870813,553",0
93814,51534,HERCEPTIN 440 mg/50 ml a.x. 1,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,14/12/2022,0,0,0,0,"338455,15","338455,15",0
93842,56226,OCREVUS 300 mg/10 ml vial x 1,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,12/05/2023,0,0,0,0,"2298555,545","2298555,545",0
93844,51538,PERJETA 420 mg/14 ml a.x. 1,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,08/01/2025,0,0,0,0,"8494817,69","8494817,69",0
93849,14161,PULMOZYME (Dnasa) 2.5 mg iny.a.x 6,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,17/11/2022,0,0,0,0,"23041,2575","23041,2575",0
93875,54523,TECENTRIQ 1200 mg vial x 1 x 20 ml,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,08/01/2025,0,0,0,0,"9193781,66","9193781,66",0
122788,MEG-IAG-00039,"PENICILINA G BENZATINICA 2,4 MUI - MARCA RICHET",52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,18/12/2023,0,0,0,0,3240,3240,0
123269,DEC-AGU-03070,ACCU-CHEK FASTCLIX 24 LANCETAS - USO INSTITUCIONAL,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,18/08/2023,0,0,0,0,"900,83","900,83",0
123270,DEC-AGU-03069,ACCU-CHEK FASTCLIX 102 LANCETAS,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,25/09/2024,0,0,0,0,"17355,371","17355,371",0
123271,DEC-DES-02444,ACCU-CHEK GUIDE KIT MG/DL (EQUIPO) - USO INSTITUCIONAL,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,04/11/2024,0,0,0,0,"0,01","0,01",0
123273,DEC-DES-02498,ACCU-CHEK GUIDE TIRAS REACTIVAS 50 - USO INSTITUCIONAL,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,04/11/2024,0,0,0,0,"23432,94","23432,94",0
124375,59374,AGUJAS ACCU-FINE 32G x 6mm agujas x 100,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,25/09/2024,0,0,0,0,"11570,247","11570,247",0
128079,60655,PHESGO 600/600mg vial x 1 x10ml,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,05/11/2024,0,0,0,0,"8422418,95","8422418,95",0
128080,60656,PHESGO 1200/600mg vial x1 x15ml,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,18/09/2024,0,0,0,0,"14524684,02","14524684,02",0
129698,61404,VABYSMO 6 mg/0.05 ml x 1 vial,52,LAB0052,PRODUCTOS ROCHE S.A.Q. E I.,,,26/11/2024,0,0,0,0,"1776728,56","1776728,56",0
122308,DEC-VVT-00066,BAÑO FACIL HOSPITALARIO CON CLORHEXIDINA -- MARCA DIRAL,53,LAB0053,LABORATORIOS DIRAL S.R.L.,,,26/08/2024,0,0,0,0,"104,36","104,36",0
122309,DEC-DES-03378,BAÑO FACIL ROSA C/MANZANILLA - DIRAL,53,LAB0053,LABORATORIOS DIRAL S.R.L.,,,18/10/2022,0,0,0,0,"11,61","11,61",0
26414,19634,XALATAN gts.oft.x 2.5 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,07/10/2024,0,0,0,0,"11568,211","11568,211",0
91381,31844,ERITROFARM ung.oft.unidosis x 20,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,05/11/2024,0,0,0,0,"5840,408","5840,408",0
93388,29095,SURFACTANTE B RICHET 120 mg f.a.x 4 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,10/09/2024,0,0,0,0,118250,118250,0
107085,5304,ANEMIDOX a.x 6 x 2 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,21/05/2024,0,0,0,0,"26042,89467","26042,89467",0
107124,53126,BEVAX 400 mg vial x 1 x 16 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,03/05/2022,0,0,0,0,"151472,74","151472,74",0
107144,56977,CARPLEX 3 mg cáps.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,25/03/2022,0,0,0,0,"4452,323333","4452,323333",0
107175,27359,CONCOR 10 mg comp.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"20643,12","20643,12",0
107182,47541,CONTROL K cáps.x 60,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,04/11/2022,0,0,0,0,"5870,472","5870,472",0
107183,52699,COROSAN 160 mg comp.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,06/06/2024,0,0,0,0,"13946,24433","13946,24433",0
107184,52700,COROSAN 320 mg comp.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,05/11/2024,0,0,0,0,"15172,556","15172,556",0
107185,52698,COROSAN 80 mg comp.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,19/03/2024,0,0,0,0,"9252,221353","9252,221471",0
107193,18829,CRONOPEN 500 mg comp.rec.x 5,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,19/03/2024,0,0,0,0,"1393,24482","1393,24482",0
107195,18830,CRONOPEN susp.x 15 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,14/10/2024,0,0,0,0,"4573,317333","4573,317333",0
107202,55805,DABIDANE 110 mg cáps.x 60,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"91305,3655","91305,3655",0
107203,55806,DABIDANE 150 mg cáps.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,14/10/2024,0,0,0,0,"70206,35871","70206,35852",0
107204,55807,DABIDANE 150 mg cáps.x 60,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"91305,3605","91305,3605",0
107215,43578,DARISEC 7.5 mg comp.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,14/10/2024,0,0,0,0,"20112,09517","20112,095",0
107270,6316,EPAMIN líq.x 120 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,14/10/2024,0,0,0,0,"10917,508","10917,508",0
107272,46125,ERITROMICINA ELEA gts.x 5 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,06/06/2024,0,0,0,0,"5415,78585","5415,78585",0
107279,42759,EUTHYROX 112 mcg comp.birran.x 50,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"11275,33944","11275,33944",0
107280,21705,EUTHYROX 125 mcg comp.birran.x 50,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"11718,11072","11718,11072",0
107281,42760,EUTHYROX 137 mcg comp.birran.x 50,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"12688,77544","12688,77569",0
107283,31650,EUTHYROX 175 mcg comp.birran.x 50,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"13647,56155","13647,56155",0
107288,42758,EUTHYROX 88 mcg comp.birran.x 50,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,30/04/2024,0,0,0,0,"8072,727958","8072,727958",0
107314,41197,FENSARTAN 100 mg comp.x 30,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,14/08/2024,0,0,0,0,"6120,97525","6120,97525",0
107332,38204,FOTADEX ung.oft.x 3.5 g,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,27/09/2023,0,0,0,0,"1591,793","1591,793",0
107335,35300,FOTEX sol.oft.x 5 ml,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,31/07/2023,0,0,0,0,"1144,389","1144,389",0
107341,57738,GENIOL 1g comp. x 56,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,03/04/2024,0,0,0,0,"5423,007073","5423,007095",0
107353,31502,GLUCOPHAGE 1000 mg comp.x 60,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,02/08/2023,0,0,0,0,"5339,691","5339,691",0
107386,PSI404306,KARIDIUM 10 mg comp.x 60,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,04/07/2023,0,0,0,0,"3072,9125","3072,9125",0
107387,PSI405466,KARIDIUM 20 mg comp.x 60,54,LAB0054,LABORATORIO ELEA PHOENIX S.A.I,,,24/06/2022,0,0,0,0,"2656,2517","2656,2517",0
